year,sex,age,distribution,parameter-description,parameter-1,parameter-2,parameter-3,parameter-4
1989,M,66,Exponential,(rate-shift),0.041741774,0.000000,,
1989,M,67,Exponential,(rate-shift),0.044572641,0.000000,,
1989,M,68,Exponential,(rate-shift),0.047488839,0.000000,,
1989,M,69,Exponential,(rate-shift),0.050523394,0.000000,,
1989,M,70,Exponential,(rate-shift),0.053828263,0.000000,,
1989,M,71,Exponential,(rate-shift),0.057381039,0.000000,,
1989,M,72,Exponential,(rate-shift),0.061311658,0.000000,,
1989,M,73,Exponential,(rate-shift),0.06571735,0.000000,,
1989,M,74,Exponential,(rate-shift),0.070619846,0.000000,,
1989,M,75,Exponential,(rate-shift),0.075907265,0.000000,,
1989,M,76,Exponential,(rate-shift),0.081319967,0.000000,,
1989,M,77,Exponential,(rate-shift),0.086673507,0.000000,,
1989,M,78,Exponential,(rate-shift),0.091834239,0.000000,,
1989,M,79,Exponential,(rate-shift),0.096826726,0.000000,,
1989,M,80,Exponential,(rate-shift),0.102018983,0.000000,,
1989,M,81,Exponential,(rate-shift),0.108439914,0.000000,,
1989,M,82,Exponential,(rate-shift),0.115722012,0.000000,,
1989,M,83,Exponential,(rate-shift),0.125222529,0.000000,,
1989,M,84,Exponential,(rate-shift),0.135489815,0.000000,,
1989,M,85,Exponential,(rate-shift),0.147058341,0.000000,,
1989,M,86,Exponential,(rate-shift),0.159586694,0.000000,,
1989,M,87,Exponential,(rate-shift),0.172773651,0.000000,,
1989,M,88,Exponential,(rate-shift),0.186196669,0.000000,,
1989,M,89,Exponential,(rate-shift),0.200531886,0.000000,,
1989,M,90,Exponential,(rate-shift),0.21581887,0.000000,,
1990,M,0,Exponential,(rate-shift),0.048396703,0.000000,,
1990,M,1,Exponential,(rate-shift),0.01054444,0.000000,,
1990,M,2,Exponential,(rate-shift),0.004422173,0.000000,,
1990,M,3,Exponential,(rate-shift),0.002481321,0.000000,,
1990,M,4,Exponential,(rate-shift),0.001747243,0.000000,,
1990,M,5,Exponential,(rate-shift),0.001358325,0.000000,,
1990,M,6,Exponential,(rate-shift),0.001103943,0.000000,,
1990,M,7,Exponential,(rate-shift),8.98875e-4,0.000000,,
1990,M,8,Exponential,(rate-shift),7.67714e-4,0.000000,,
1990,M,9,Exponential,(rate-shift),6.65462e-4,0.000000,,
1990,M,10,Exponential,(rate-shift),6.25793e-4,0.000000,,
1990,M,11,Exponential,(rate-shift),6.69225e-4,0.000000,,
1990,M,12,Exponential,(rate-shift),7.82848e-4,0.000000,,
1990,M,13,Exponential,(rate-shift),9.79355e-4,0.000000,,
1990,M,14,Exponential,(rate-shift),0.001243531,0.000000,,
1990,M,15,Exponential,(rate-shift),0.001532908,0.000000,,
1990,M,16,Exponential,(rate-shift),0.001872081,0.000000,,
1990,M,17,Exponential,(rate-shift),0.002263666,0.000000,,
1990,M,18,Exponential,(rate-shift),0.002702899,0.000000,,
1990,M,19,Exponential,(rate-shift),0.003174318,0.000000,,
1990,M,20,Exponential,(rate-shift),0.003660071,0.000000,,
1990,M,21,Exponential,(rate-shift),0.00412838,0.000000,,
1990,M,22,Exponential,(rate-shift),0.004542727,0.000000,,
1990,M,23,Exponential,(rate-shift),0.004884395,0.000000,,
1990,M,24,Exponential,(rate-shift),0.005158691,0.000000,,
1990,M,25,Exponential,(rate-shift),0.00538164,0.000000,,
1990,M,26,Exponential,(rate-shift),0.005554414,0.000000,,
1990,M,27,Exponential,(rate-shift),0.005696114,0.000000,,
1990,M,28,Exponential,(rate-shift),0.005842791,0.000000,,
1990,M,29,Exponential,(rate-shift),0.006003219,0.000000,,
1990,M,30,Exponential,(rate-shift),0.006161622,0.000000,,
1990,M,31,Exponential,(rate-shift),0.006293723,0.000000,,
1990,M,32,Exponential,(rate-shift),0.006407153,0.000000,,
1990,M,33,Exponential,(rate-shift),0.006513914,0.000000,,
1990,M,34,Exponential,(rate-shift),0.006621366,0.000000,,
1990,M,35,Exponential,(rate-shift),0.00674163,0.000000,,
1990,M,36,Exponential,(rate-shift),0.006906656,0.000000,,
1990,M,37,Exponential,(rate-shift),0.007135699,0.000000,,
1990,M,38,Exponential,(rate-shift),0.007429878,0.000000,,
1990,M,39,Exponential,(rate-shift),0.00779027,0.000000,,
1990,M,40,Exponential,(rate-shift),0.008207713,0.000000,,
1990,M,41,Exponential,(rate-shift),0.008672113,0.000000,,
1990,M,42,Exponential,(rate-shift),0.009180576,0.000000,,
1990,M,43,Exponential,(rate-shift),0.009725201,0.000000,,
1990,M,44,Exponential,(rate-shift),0.010307032,0.000000,,
1990,M,45,Exponential,(rate-shift),0.01094162,0.000000,,
1990,M,46,Exponential,(rate-shift),0.011671304,0.000000,,
1990,M,47,Exponential,(rate-shift),0.012509004,0.000000,,
1990,M,48,Exponential,(rate-shift),0.013455636,0.000000,,
1990,M,49,Exponential,(rate-shift),0.014512932,0.000000,,
1990,M,50,Exponential,(rate-shift),0.015667328,0.000000,,
1990,M,51,Exponential,(rate-shift),0.016869285,0.000000,,
1990,M,52,Exponential,(rate-shift),0.018070226000000002,0.000000,,
1990,M,53,Exponential,(rate-shift),0.019256169,0.000000,,
1990,M,54,Exponential,(rate-shift),0.020427989,0.000000,,
1990,M,55,Exponential,(rate-shift),0.02159202,0.000000,,
1990,M,56,Exponential,(rate-shift),0.022792163,0.000000,,
1990,M,57,Exponential,(rate-shift),0.024059739,0.000000,,
1990,M,58,Exponential,(rate-shift),0.025387761,0.000000,,
1990,M,59,Exponential,(rate-shift),0.026793216,0.000000,,
1990,M,60,Exponential,(rate-shift),0.028318085,0.000000,,
1990,M,61,Exponential,(rate-shift),0.030001898,0.000000,,
1990,M,62,Exponential,(rate-shift),0.031868122,0.000000,,
1990,M,63,Exponential,(rate-shift),0.033930276,0.000000,,
1990,M,64,Exponential,(rate-shift),0.036194049,0.000000,,
1990,M,65,Exponential,(rate-shift),0.038639449,0.000000,,
1990,M,66,Exponential,(rate-shift),0.041253131,0.000000,,
1990,M,67,Exponential,(rate-shift),0.04400777,0.000000,,
1990,M,68,Exponential,(rate-shift),0.046849939,0.000000,,
1990,M,69,Exponential,(rate-shift),0.049812705,0.000000,,
1990,M,70,Exponential,(rate-shift),0.053040469,0.000000,,
1990,M,71,Exponential,(rate-shift),0.056528651,0.000000,,
1990,M,72,Exponential,(rate-shift),0.060400952,0.000000,,
1990,M,73,Exponential,(rate-shift),0.064754467,0.000000,,
1990,M,74,Exponential,(rate-shift),0.069604881,0.000000,,
1990,M,75,Exponential,(rate-shift),0.074831277,0.000000,,
1990,M,76,Exponential,(rate-shift),0.080174281,0.000000,,
1990,M,77,Exponential,(rate-shift),0.085453993,0.000000,,
1990,M,78,Exponential,(rate-shift),0.090555919,0.000000,,
1990,M,79,Exponential,(rate-shift),0.095521751,0.000000,,
1990,M,80,Exponential,(rate-shift),0.100704769,0.000000,,
1990,M,81,Exponential,(rate-shift),0.107299689,0.000000,,
1990,M,82,Exponential,(rate-shift),0.114726461,0.000000,,
1990,M,83,Exponential,(rate-shift),0.124178038,0.000000,,
1990,M,84,Exponential,(rate-shift),0.134389776,0.000000,,
1990,M,85,Exponential,(rate-shift),0.145835056,0.000000,,
1990,M,86,Exponential,(rate-shift),0.158220987,0.000000,,
1990,M,87,Exponential,(rate-shift),0.171289924,0.000000,,
1990,M,88,Exponential,(rate-shift),0.18467809,0.000000,,
1990,M,89,Exponential,(rate-shift),0.198982999,0.000000,,
1990,M,90,Exponential,(rate-shift),0.214245029,0.000000,,
1991,M,0,Exponential,(rate-shift),0.046695591,0.000000,,
1991,M,1,Exponential,(rate-shift),0.009794282,0.000000,,
1991,M,2,Exponential,(rate-shift),0.004284532,0.000000,,
1991,M,3,Exponential,(rate-shift),0.002528247,0.000000,,
1991,M,4,Exponential,(rate-shift),0.001814561,0.000000,,
1991,M,5,Exponential,(rate-shift),0.001408319,0.000000,,
1991,M,6,Exponential,(rate-shift),0.001131283,0.000000,,
1991,M,7,Exponential,(rate-shift),9.11633e-4,0.000000,,
1991,M,8,Exponential,(rate-shift),7.70544e-4,0.000000,,
1991,M,9,Exponential,(rate-shift),6.68467e-4,0.000000,,
1991,M,10,Exponential,(rate-shift),6.32356e-4,0.000000,,
1991,M,11,Exponential,(rate-shift),6.77219e-4,0.000000,,
1991,M,12,Exponential,(rate-shift),7.89499e-4,0.000000,,
1991,M,13,Exponential,(rate-shift),0.00097849399999999989,0.000000,,
1991,M,14,Exponential,(rate-shift),0.001231193,0.000000,,
1991,M,15,Exponential,(rate-shift),0.001513142,0.000000,,
1991,M,16,Exponential,(rate-shift),0.001848427,0.000000,,
1991,M,17,Exponential,(rate-shift),0.002240807,0.000000,,
1991,M,18,Exponential,(rate-shift),0.00268714,0.000000,,
1991,M,19,Exponential,(rate-shift),0.003171468,0.000000,,
1991,M,20,Exponential,(rate-shift),0.003671955,0.000000,,
1991,M,21,Exponential,(rate-shift),0.004152639,0.000000,,
1991,M,22,Exponential,(rate-shift),0.004575981,0.000000,,
1991,M,23,Exponential,(rate-shift),0.00492311,0.000000,,
1991,M,24,Exponential,(rate-shift),0.00520018,0.000000,,
1991,M,25,Exponential,(rate-shift),0.005424625,0.000000,,
1991,M,26,Exponential,(rate-shift),0.005603311,0.000000,,
1991,M,27,Exponential,(rate-shift),0.005756831,0.000000,,
1991,M,28,Exponential,(rate-shift),0.00591784,0.000000,,
1991,M,29,Exponential,(rate-shift),0.006092425,0.000000,,
1991,M,30,Exponential,(rate-shift),0.006264436,0.000000,,
1991,M,31,Exponential,(rate-shift),0.006409092,0.000000,,
1991,M,32,Exponential,(rate-shift),0.006530583,0.000000,,
1991,M,33,Exponential,(rate-shift),0.006638129,0.000000,,
1991,M,34,Exponential,(rate-shift),0.006740565,0.000000,,
1991,M,35,Exponential,(rate-shift),0.006853867,0.000000,,
1991,M,36,Exponential,(rate-shift),0.007013019,0.000000,,
1991,M,37,Exponential,(rate-shift),0.007240004,0.000000,,
1991,M,38,Exponential,(rate-shift),0.007538462,0.000000,,
1991,M,39,Exponential,(rate-shift),0.007908001,0.000000,,
1991,M,40,Exponential,(rate-shift),0.008337385,0.000000,,
1991,M,41,Exponential,(rate-shift),0.008812625,0.000000,,
1991,M,42,Exponential,(rate-shift),0.009327614,0.000000,,
1991,M,43,Exponential,(rate-shift),0.009873891,0.000000,,
1991,M,44,Exponential,(rate-shift),0.010454291,0.000000,,
1991,M,45,Exponential,(rate-shift),0.011086395,0.000000,,
1991,M,46,Exponential,(rate-shift),0.011812515,0.000000,,
1991,M,47,Exponential,(rate-shift),0.01264761,0.000000,,
1991,M,48,Exponential,(rate-shift),0.013594449,0.000000,,
1991,M,49,Exponential,(rate-shift),0.014651949,0.000000,,
1991,M,50,Exponential,(rate-shift),0.0158023,0.000000,,
1991,M,51,Exponential,(rate-shift),0.016994386,0.000000,,
1991,M,52,Exponential,(rate-shift),0.018180482,0.000000,,
1991,M,53,Exponential,(rate-shift),0.019347321,0.000000,,
1991,M,54,Exponential,(rate-shift),0.020498033,0.000000,,
1991,M,55,Exponential,(rate-shift),0.021640251,0.000000,,
1991,M,56,Exponential,(rate-shift),0.022815209,0.000000,,
1991,M,57,Exponential,(rate-shift),0.024053003,0.000000,,
1991,M,58,Exponential,(rate-shift),0.025348394,0.000000,,
1991,M,59,Exponential,(rate-shift),0.026717006,0.000000,,
1991,M,60,Exponential,(rate-shift),0.028198935,0.000000,,
1991,M,61,Exponential,(rate-shift),0.02983305,0.000000,,
1991,M,62,Exponential,(rate-shift),0.031643424,0.000000,,
1991,M,63,Exponential,(rate-shift),0.033645603,0.000000,,
1991,M,64,Exponential,(rate-shift),0.035845508,0.000000,,
1991,M,65,Exponential,(rate-shift),0.038223647,0.000000,,
1991,M,66,Exponential,(rate-shift),0.040764488,0.000000,,
1991,M,67,Exponential,(rate-shift),0.0434429,0.000000,,
1991,M,68,Exponential,(rate-shift),0.046211038,0.000000,,
1991,M,69,Exponential,(rate-shift),0.049102017,0.000000,,
1991,M,70,Exponential,(rate-shift),0.052252674,0.000000,,
1991,M,71,Exponential,(rate-shift),0.055676262,0.000000,,
1991,M,72,Exponential,(rate-shift),0.059490247,0.000000,,
1991,M,73,Exponential,(rate-shift),0.063791583,0.000000,,
1991,M,74,Exponential,(rate-shift),0.068589917,0.000000,,
1991,M,75,Exponential,(rate-shift),0.073755288,0.000000,,
1991,M,76,Exponential,(rate-shift),0.079028595,0.000000,,
1991,M,77,Exponential,(rate-shift),0.084234478,0.000000,,
1991,M,78,Exponential,(rate-shift),0.089277599,0.000000,,
1991,M,79,Exponential,(rate-shift),0.094216777,0.000000,,
1991,M,80,Exponential,(rate-shift),0.099390556,0.000000,,
1991,M,81,Exponential,(rate-shift),0.106159465,0.000000,,
1991,M,82,Exponential,(rate-shift),0.11373091,0.000000,,
1991,M,83,Exponential,(rate-shift),0.123133546,0.000000,,
1991,M,84,Exponential,(rate-shift),0.133289737,0.000000,,
1991,M,85,Exponential,(rate-shift),0.144611771,0.000000,,
1991,M,86,Exponential,(rate-shift),0.15685528,0.000000,,
1991,M,87,Exponential,(rate-shift),0.169806198,0.000000,,
1991,M,88,Exponential,(rate-shift),0.183159511,0.000000,,
1991,M,89,Exponential,(rate-shift),0.197434112,0.000000,,
1991,M,90,Exponential,(rate-shift),0.212671188,0.000000,,
1992,M,0,Exponential,(rate-shift),0.044994479,0.000000,,
1992,M,1,Exponential,(rate-shift),0.009044123,0.000000,,
1992,M,2,Exponential,(rate-shift),0.004146891,0.000000,,
1992,M,3,Exponential,(rate-shift),0.002575172,0.000000,,
1992,M,4,Exponential,(rate-shift),0.001881879,0.000000,,
1992,M,5,Exponential,(rate-shift),0.001458313,0.000000,,
1992,M,6,Exponential,(rate-shift),0.001158624,0.000000,,
1992,M,7,Exponential,(rate-shift),9.24391e-4,0.000000,,
1992,M,8,Exponential,(rate-shift),7.73375e-4,0.000000,,
1992,M,9,Exponential,(rate-shift),6.71472e-4,0.000000,,
1992,M,10,Exponential,(rate-shift),6.38919e-4,0.000000,,
1992,M,11,Exponential,(rate-shift),6.85212e-4,0.000000,,
1992,M,12,Exponential,(rate-shift),7.9615e-4,0.000000,,
1992,M,13,Exponential,(rate-shift),9.77633e-4,0.000000,,
1992,M,14,Exponential,(rate-shift),0.001218855,0.000000,,
1992,M,15,Exponential,(rate-shift),0.001493377,0.000000,,
1992,M,16,Exponential,(rate-shift),0.001824773,0.000000,,
1992,M,17,Exponential,(rate-shift),0.002217948,0.000000,,
1992,M,18,Exponential,(rate-shift),0.002671382,0.000000,,
1992,M,19,Exponential,(rate-shift),0.003168618,0.000000,,
1992,M,20,Exponential,(rate-shift),0.003683838,0.000000,,
1992,M,21,Exponential,(rate-shift),0.004176897,0.000000,,
1992,M,22,Exponential,(rate-shift),0.004609235,0.000000,,
1992,M,23,Exponential,(rate-shift),0.004961824,0.000000,,
1992,M,24,Exponential,(rate-shift),0.00524167,0.000000,,
1992,M,25,Exponential,(rate-shift),0.005467611,0.000000,,
1992,M,26,Exponential,(rate-shift),0.005652208,0.000000,,
1992,M,27,Exponential,(rate-shift),0.005817548,0.000000,,
1992,M,28,Exponential,(rate-shift),0.005992889,0.000000,,
1992,M,29,Exponential,(rate-shift),0.00618163,0.000000,,
1992,M,30,Exponential,(rate-shift),0.00636725,0.000000,,
1992,M,31,Exponential,(rate-shift),0.006524461,0.000000,,
1992,M,32,Exponential,(rate-shift),0.006654013,0.000000,,
1992,M,33,Exponential,(rate-shift),0.006762345,0.000000,,
1992,M,34,Exponential,(rate-shift),0.006859764,0.000000,,
1992,M,35,Exponential,(rate-shift),0.006966103,0.000000,,
1992,M,36,Exponential,(rate-shift),0.007119382,0.000000,,
1992,M,37,Exponential,(rate-shift),0.007344309,0.000000,,
1992,M,38,Exponential,(rate-shift),0.007647045,0.000000,,
1992,M,39,Exponential,(rate-shift),0.008025732,0.000000,,
1992,M,40,Exponential,(rate-shift),0.008467057,0.000000,,
1992,M,41,Exponential,(rate-shift),0.008953137,0.000000,,
1992,M,42,Exponential,(rate-shift),0.009474653,0.000000,,
1992,M,43,Exponential,(rate-shift),0.010022581,0.000000,,
1992,M,44,Exponential,(rate-shift),0.01060155,0.000000,,
1992,M,45,Exponential,(rate-shift),0.01123117,0.000000,,
1992,M,46,Exponential,(rate-shift),0.011953726,0.000000,,
1992,M,47,Exponential,(rate-shift),0.012786217,0.000000,,
1992,M,48,Exponential,(rate-shift),0.013733263,0.000000,,
1992,M,49,Exponential,(rate-shift),0.014790965,0.000000,,
1992,M,50,Exponential,(rate-shift),0.015937271,0.000000,,
1992,M,51,Exponential,(rate-shift),0.017119487,0.000000,,
1992,M,52,Exponential,(rate-shift),0.018290738,0.000000,,
1992,M,53,Exponential,(rate-shift),0.019438472,0.000000,,
1992,M,54,Exponential,(rate-shift),0.020568077,0.000000,,
1992,M,55,Exponential,(rate-shift),0.021688481,0.000000,,
1992,M,56,Exponential,(rate-shift),0.022838254,0.000000,,
1992,M,57,Exponential,(rate-shift),0.024046267,0.000000,,
1992,M,58,Exponential,(rate-shift),0.025309027,0.000000,,
1992,M,59,Exponential,(rate-shift),0.026640797,0.000000,,
1992,M,60,Exponential,(rate-shift),0.028079785,0.000000,,
1992,M,61,Exponential,(rate-shift),0.029664201,0.000000,,
1992,M,62,Exponential,(rate-shift),0.031418726,0.000000,,
1992,M,63,Exponential,(rate-shift),0.033360931,0.000000,,
1992,M,64,Exponential,(rate-shift),0.035496967,0.000000,,
1992,M,65,Exponential,(rate-shift),0.037807846,0.000000,,
1992,M,66,Exponential,(rate-shift),0.040275846,0.000000,,
1992,M,67,Exponential,(rate-shift),0.042878029,0.000000,,
1992,M,68,Exponential,(rate-shift),0.045572138,0.000000,,
1992,M,69,Exponential,(rate-shift),0.048391329,0.000000,,
1992,M,70,Exponential,(rate-shift),0.05146488,0.000000,,
1992,M,71,Exponential,(rate-shift),0.054823874,0.000000,,
1992,M,72,Exponential,(rate-shift),0.058579542,0.000000,,
1992,M,73,Exponential,(rate-shift),0.0628287,0.000000,,
1992,M,74,Exponential,(rate-shift),0.067574953,0.000000,,
1992,M,75,Exponential,(rate-shift),0.0726793,0.000000,,
1992,M,76,Exponential,(rate-shift),0.077882909,0.000000,,
1992,M,77,Exponential,(rate-shift),0.083014964,0.000000,,
1992,M,78,Exponential,(rate-shift),0.087999279,0.000000,,
1992,M,79,Exponential,(rate-shift),0.092911803,0.000000,,
1992,M,80,Exponential,(rate-shift),0.098076343,0.000000,,
1992,M,81,Exponential,(rate-shift),0.10501924,0.000000,,
1992,M,82,Exponential,(rate-shift),0.112735359,0.000000,,
1992,M,83,Exponential,(rate-shift),0.122089054,0.000000,,
1992,M,84,Exponential,(rate-shift),0.132189698,0.000000,,
1992,M,85,Exponential,(rate-shift),0.143388487,0.000000,,
1992,M,86,Exponential,(rate-shift),0.155489574,0.000000,,
1992,M,87,Exponential,(rate-shift),0.168322471,0.000000,,
1992,M,88,Exponential,(rate-shift),0.181640932,0.000000,,
1992,M,89,Exponential,(rate-shift),0.195885225,0.000000,,
1992,M,90,Exponential,(rate-shift),0.211097347,0.000000,,
1993,M,0,Exponential,(rate-shift),0.043293367,0.000000,,
1993,M,1,Exponential,(rate-shift),0.008293965,0.000000,,
1993,M,2,Exponential,(rate-shift),0.00400925,0.000000,,
1993,M,3,Exponential,(rate-shift),0.002622097,0.000000,,
1993,M,4,Exponential,(rate-shift),0.001949198,0.000000,,
1993,M,5,Exponential,(rate-shift),0.001508307,0.000000,,
1993,M,6,Exponential,(rate-shift),0.001185964,0.000000,,
1993,M,7,Exponential,(rate-shift),9.37149e-4,0.000000,,
1993,M,8,Exponential,(rate-shift),7.76206e-4,0.000000,,
1993,M,9,Exponential,(rate-shift),6.74478e-4,0.000000,,
1993,M,10,Exponential,(rate-shift),6.45482e-4,0.000000,,
1993,M,11,Exponential,(rate-shift),6.93205e-4,0.000000,,
1993,M,12,Exponential,(rate-shift),8.02801e-4,0.000000,,
1993,M,13,Exponential,(rate-shift),9.76772e-4,0.000000,,
1993,M,14,Exponential,(rate-shift),0.001206516,0.000000,,
1993,M,15,Exponential,(rate-shift),0.001473611,0.000000,,
1993,M,16,Exponential,(rate-shift),0.001801119,0.000000,,
1993,M,17,Exponential,(rate-shift),0.002195089,0.000000,,
1993,M,18,Exponential,(rate-shift),0.002655624,0.000000,,
1993,M,19,Exponential,(rate-shift),0.003165769,0.000000,,
1993,M,20,Exponential,(rate-shift),0.003695722,0.000000,,
1993,M,21,Exponential,(rate-shift),0.004201155,0.000000,,
1993,M,22,Exponential,(rate-shift),0.004642489,0.000000,,
1993,M,23,Exponential,(rate-shift),0.005000538,0.000000,,
1993,M,24,Exponential,(rate-shift),0.00528316,0.000000,,
1993,M,25,Exponential,(rate-shift),0.005510596,0.000000,,
1993,M,26,Exponential,(rate-shift),0.005701104,0.000000,,
1993,M,27,Exponential,(rate-shift),0.005878265,0.000000,,
1993,M,28,Exponential,(rate-shift),0.006067938,0.000000,,
1993,M,29,Exponential,(rate-shift),0.006270836,0.000000,,
1993,M,30,Exponential,(rate-shift),0.006470064,0.000000,,
1993,M,31,Exponential,(rate-shift),0.00663983,0.000000,,
1993,M,32,Exponential,(rate-shift),0.006777443,0.000000,,
1993,M,33,Exponential,(rate-shift),0.00688656,0.000000,,
1993,M,34,Exponential,(rate-shift),0.006978964,0.000000,,
1993,M,35,Exponential,(rate-shift),0.007078339,0.000000,,
1993,M,36,Exponential,(rate-shift),0.007225745,0.000000,,
1993,M,37,Exponential,(rate-shift),0.007448614,0.000000,,
1993,M,38,Exponential,(rate-shift),0.007755628,0.000000,,
1993,M,39,Exponential,(rate-shift),0.008143462,0.000000,,
1993,M,40,Exponential,(rate-shift),0.008596728,0.000000,,
1993,M,41,Exponential,(rate-shift),0.009093649,0.000000,,
1993,M,42,Exponential,(rate-shift),0.009621692,0.000000,,
1993,M,43,Exponential,(rate-shift),0.010171271,0.000000,,
1993,M,44,Exponential,(rate-shift),0.010748809,0.000000,,
1993,M,45,Exponential,(rate-shift),0.011375945,0.000000,,
1993,M,46,Exponential,(rate-shift),0.012094937,0.000000,,
1993,M,47,Exponential,(rate-shift),0.012924823,0.000000,,
1993,M,48,Exponential,(rate-shift),0.013872077,0.000000,,
1993,M,49,Exponential,(rate-shift),0.014929982,0.000000,,
